304174           2004  1  3  22  0    0.100     
304174           2004  1  6  11  0    0.100     
304174           2004  1  8  9  0     0.100     
304174           2004  1  11  21  0   0.100     
304174           2004  1  11  24  0   0.100     
304174           2004  1  12  13  0   0.100     
304174           2004  1  14  21  0   0.100     
304174           2004  1  16  11  0   0.100     
304174           2004  1  25  11  0   0.100     
304174           2004  1  27  3  0    0.100     
304174           2004  1  27  9  0    0.100     
304174           2004  1  27  19  0   0.100     
304174           2004  1  28  2  0    0.100     
304174           2004  2  3  12  0    0.100     
304174           2004  2  3  16  0    0.100     
304174           2004  2  3  21  0    0.100     
304174           2004  2  6  5  0     0.100     
304174           2004  2  6  7  0     0.100     
304174           2004  2  6  9  0     0.100     
304174           2004  3  2  12  0    0.093     
304174           2004  3  4  3  0     0.093     
304174           2004  3  5  1  0     0.093     
304174           2004  3  5  11  0    0.093     
304174           2004  3  7  18  0    0.093     
304174           2004  3  11  14  0   0.093     
304174           2004  3  14  24  0   0.093     
304174           2004  3  16  9  0    0.093     
304174           2004  3  16  13  0   0.093     
304174           2004  3  16  16  0   0.093     
304174           2004  3  16  19  0   0.093     
304174           2004  3  16  21  0   0.093     
304174           2004  3  17  1  0    0.093     
304174           2004  3  17  23  0   0.093     
304174           2004  3  20  16  0   0.093     
304174           2004  3  20  18  0   0.093     
304174           2004  3  21  1  0    0.093     
304174           2004  3  24  18  0   0.093     
304174           2004  3  25  4  0    0.093     
304174           2004  3  25  10  0   0.093     
304174           2004  3  26  24  0   0.093     
304174           2004  3  27  2  0    0.093     
304174           2004  4  1  11  0    0.186     
304174           2004  4  1  12  0    0.186     
304174           2004  4  1  14  0    0.093     
304174           2004  4  1  19  0    0.093     
304174           2004  4  1  20  0    0.093     
304174           2004  4  1  24  0    0.093     
304174           2004  4  2  10  0    0.093     
304174           2004  4  3  19  0    0.093     
304174           2004  4  4  22  0    0.093     
304174           2004  4  7  23  0    0.200     
304174           2004  4  7  24  0    0.100     
304174           2004  4  9  1  0     0.100     
304174           2004  4  9  4  0     0.100     
304174           2004  4  9  8  0     0.100     
304174           2004  4  11  14  0   0.100     
304174           2004  4  11  24  0   0.100     
304174           2004  4  12  3  0    0.100     
304174           2004  4  18  17  0   0.100     
304174           2004  4  18  18  0   0.400     
304174           2004  4  18  19  0   0.300     
304174           2004  4  18  22  0   0.100     
304174           2004  4  18  23  0   0.100     
304174           2004  4  23  17  0   0.280     
304174           2004  4  24  19  0   0.186     
304174           2004  4  24  23  0   0.093     
304174           2004  4  24  24  0   0.093     
304174           2004  4  27  5  0    0.093     
304174           2004  4  27  6  0    0.093     
304174           2004  4  27  18  0   0.280     
304174           2004  4  27  20  0   0.093     
304174           2004  4  30  2  0    0.093     
304174           2004  5  2  18  0    0.094     
304174           2004  5  2  19  0    0.471     
304174           2004  5  2  20  0    0.188     
304174           2004  5  2  23  0    0.094     
304174           2004  5  2  24  0    0.094     
304174           2004  5  5  14  0    0.100     
304174           2004  5  9  7  0     0.100     
304174           2004  5  11  3  0    0.100     
304174           2004  5  15  14  0   0.500     
304174           2004  5  18  16  0   0.100     
304174           2004  5  18  17  0   0.200     
304174           2004  5  20  22  0   0.100     
304174           2004  5  20  23  0   0.100     
304174           2004  5  21  8  0    0.100     
304174           2004  5  22  24  0   0.100     
304174           2004  5  23  1  0    0.100     
304174           2004  5  23  3  0    0.100     
304174           2004  5  24  3  0    0.500     
304174           2004  5  24  4  0    0.500     
304174           2004  5  24  8  0    0.300     
304174           2004  5  24  9  0    0.100     
304174           2004  5  25  22  0   0.100     
304174           2004  5  26  19  0   0.100     
304174           2004  5  27  19  0   0.100     
304174           2004  5  27  20  0   0.500     
304174           2004  5  31  12  0   0.100     
304174           2004  5  31  14  0   0.100     
304174           2004  5  31  19  0   0.100     
304174           2004  6  1  7  0     0.100     
304174           2004  6  1  14  0    0.100     
304174           2004  6  2  14  0    0.200     
304174           2004  6  2  15  0    0.100     
304174           2004  6  9  20  0    0.400     
304174           2004  6  10  2  0    0.100     
304174           2004  6  17  17  0   0.400     
304174           2004  6  22  9  0    0.100     
304174           2004  6  22  12  0   0.100     
304174           2004  6  28  18  0   0.200     
304174           2004  6  28  20  0   0.100     
304174           2004  6  28  21  0   0.100     
304174           2004  6  28  23  0   0.100     
304174           2004  7  5  1  0     0.100     
304174           2004  7  7  20  0    0.400     
304174           2004  7  7  21  0    0.100     
304174           2004  7  7  22  0    0.100     
304174           2004  7  8  18  0    0.500     
304174           2004  7  12  12  0   0.200     
304174           2004  7  12  13  0   0.200     
304174           2004  7  12  15  0   0.100     
304174           2004  7  14  9  0    0.100     
304174           2004  7  14  10  0   0.100     
304174           2004  7  14  15  0   0.400     
304174           2004  7  15  10  0   0.200     
304174           2004  7  15  11  0   0.200     
304174           2004  7  15  12  0   0.100     
304174           2004  7  16  12  0   0.100     
304174           2004  7  16  14  0   0.100     
304174           2004  7  18  10  0   0.093     
304174           2004  7  18  12  0   0.093     
304174           2004  7  19  15  0   0.093     
304174           2004  7  19  19  0   0.093     
304174           2004  7  22  17  0   0.093     
304174           2004  7  23  3  0    0.093     
304174           2004  7  23  5  0    0.186     
304174           2004  7  23  12  0   0.093     
304174           2004  7  23  14  0   0.093     
304174           2004  7  26  15  0   0.093     
304174           2004  7  26  18  0   0.093     
304174           2004  7  26  19  0   0.093     
304174           2004  7  26  20  0   0.093     
304174           2004  7  26  22  0   0.093     
304174           2004  7  26  23  0   0.186     
304174           2004  7  27  1  0    0.093     
304174           2004  7  27  2  0    0.186     
304174           2004  7  27  4  0    0.093     
304174           2004  7  27  9  0    0.186     
304174           2004  7  27  11  0   0.093     
304174           2004  7  27  12  0   0.093     
304174           2004  7  27  15  0   0.093     
304174           2004  7  28  14  0   0.559     
304174           2004  7  28  15  0   0.652     
304174           2004  7  28  16  0   0.093     
304174           2004  7  30  18  0   0.093     
304174           2004  7  30  19  0   0.186     
304174           2004  7  31  11  0   0.280     
304174           2004  8  3  15  0    0.093     
