457938           2004  1  1  13  0    0.010     
457938           2004  1  1  14  0    0.020     
457938           2004  1  1  15  0    0.010     
457938           2004  1  1  16  0    0.080     
457938           2004  1  1  17  0    0.020     
457938           2004  1  1  19  0    0.030     
457938           2004  1  1  20  0    0.040     
457938           2004  1  1  21  0    0.010     
457938           2004  1  3  8  0     0.010     
457938           2004  1  3  9  0     0.020     
457938           2004  1  6  11  0    0.010     
457938           2004  1  6  13  0    0.010     
457938           2004  1  6  14  0    0.010     
457938           2004  1  6  15  0    0.010     
457938           2004  1  7  0  0     0.010     
457938           2004  1  7  7  0     0.010     
457938           2004  1  7  8  0     0.030     
457938           2004  1  7  9  0     0.040     
457938           2004  1  7  10  0    0.020     
457938           2004  1  7  12  0    0.010     
457938           2004  1  7  13  0    0.010     
457938           2004  1  7  14  0    0.020     
457938           2004  1  7  15  0    0.010     
457938           2004  1  8  7  0     0.030     
457938           2004  1  8  8  0     0.020     
457938           2004  1  10  0  0    0.010     
457938           2004  1  10  1  0    0.030     
457938           2004  1  12  22  0   0.010     
457938           2004  1  15  4  0    0.040     
457938           2004  1  15  5  0    0.020     
457938           2004  1  15  15  0   0.020     
457938           2004  1  15  16  0   0.040     
457938           2004  1  15  17  0   0.010     
457938           2004  1  18  10  0   0.010     
457938           2004  1  18  13  0   0.010     
457938           2004  1  18  14  0   0.010     
457938           2004  1  18  16  0   0.020     
457938           2004  1  18  17  0   0.030     
457938           2004  1  18  18  0   0.030     
457938           2004  1  18  19  0   0.010     
457938           2004  1  21  12  0   0.010     
457938           2004  1  23  0  0    0.010     
457938           2004  1  23  1  0    0.030     
457938           2004  1  23  2  0    0.030     
457938           2004  1  23  3  0    0.010     
457938           2004  1  23  4  0    0.020     
457938           2004  1  23  5  0    0.010     
457938           2004  1  23  6  0    0.020     
457938           2004  1  23  7  0    0.010     
457938           2004  1  23  8  0    0.010     
457938           2004  1  23  9  0    0.010     
457938           2004  1  23  13  0   0.010     
457938           2004  1  23  19  0   0.010     
457938           2004  1  23  22  0   0.010     
457938           2004  1  23  23  0   0.020     
457938           2004  1  24  0  0    0.030     
457938           2004  1  24  1  0    0.060     
457938           2004  1  24  2  0    0.060     
457938           2004  1  24  3  0    0.030     
457938           2004  1  24  4  0    0.040     
457938           2004  1  24  5  0    0.030     
457938           2004  1  29  5  0    0.010     
457938           2004  1  29  6  0    0.020     
457938           2004  1  29  17  0   0.010     
457938           2004  1  29  18  0   0.010     
457938           2004  1  30  4  0    0.020     
457938           2004  1  30  5  0    0.020     
457938           2004  1  30  6  0    0.010     
457938           2004  1  31  23  0   0.010     
457938           2004  2  1  0  0     0.010     
457938           2004  2  1  1  0     0.020     
457938           2004  2  1  2  0     0.020     
457938           2004  2  1  3  0     0.010     
457938           2004  2  1  5  0     0.010     
457938           2004  2  4  9  0     0.010     
457938           2004  2  4  11  0    0.010     
457938           2004  2  4  12  0    0.010     
457938           2004  2  4  13  0    0.010     
457938           2004  2  4  14  0    0.020     
457938           2004  2  4  15  0    0.030     
457938           2004  2  4  16  0    0.040     
457938           2004  2  4  17  0    0.010     
457938           2004  2  6  15  0    0.020     
457938           2004  2  6  16  0    0.030     
457938           2004  2  6  17  0    0.040     
457938           2004  2  6  18  0    0.010     
457938           2004  2  6  19  0    0.040     
457938           2004  2  6  21  0    0.020     
457938           2004  2  6  23  0    0.010     
457938           2004  2  7  0  0     0.010     
457938           2004  2  7  1  0     0.010     
457938           2004  2  14  7  0    0.010     
457938           2004  2  14  8  0    0.010     
457938           2004  2  14  9  0    0.020     
457938           2004  2  14  10  0   0.020     
457938           2004  2  14  11  0   0.010     
457938           2004  2  14  12  0   0.020     
457938           2004  2  15  5  0    0.010     
457938           2004  2  16  16  0   0.010     
457938           2004  2  16  17  0   0.050     
457938           2004  2  16  18  0   0.050     
457938           2004  2  16  19  0   0.050     
457938           2004  2  16  20  0   0.040     
457938           2004  2  16  21  0   0.030     
457938           2004  2  17  16  0   0.010     
457938           2004  2  17  17  0   0.040     
457938           2004  2  17  18  0   0.030     
457938           2004  2  17  19  0   0.060     
457938           2004  2  17  20  0   0.090     
457938           2004  2  17  21  0   0.120     
457938           2004  2  17  22  0   0.050     
457938           2004  2  17  23  0   0.040     
457938           2004  2  18  1  0    0.010     
457938           2004  2  18  2  0    0.030     
457938           2004  2  18  3  0    0.010     
457938           2004  2  18  4  0    0.010     
457938           2004  2  23  23  0   0.010     
457938           2004  2  24  0  0    0.010     
457938           2004  2  24  11  0   0.010     
457938           2004  2  24  12  0   0.010     
457938           2004  2  24  13  0   0.050     
457938           2004  2  24  14  0   0.010     
457938           2004  2  25  18  0   0.010     
457938           2004  2  25  21  0   0.010     
457938           2004  2  26  16  0   0.010     
457938           2004  2  26  20  0   0.010     
457938           2004  2  27  16  0   0.020     
457938           2004  2  29  10  0   0.020     
457938           2004  3  3  11  0    0.020     
457938           2004  3  3  12  0    0.030     
457938           2004  3  3  13  0    0.020     
457938           2004  3  3  14  0    0.010     
457938           2004  3  3  16  0    0.010     
457938           2004  3  3  18  0    0.010     
457938           2004  3  4  3  0     0.020     
457938           2004  3  4  4  0     0.010     
457938           2004  3  5  10  0    0.010     
457938           2004  3  5  11  0    0.010     
457938           2004  3  5  12  0    0.010     
457938           2004  3  24  12  0   0.060     
457938           2004  3  25  19  0   0.010     
457938           2004  3  25  20  0   0.030     
457938           2004  3  25  21  0   0.020     
457938           2004  3  25  22  0   0.030     
457938           2004  3  25  23  0   0.050     
457938           2004  3  26  0  0    0.040     
457938           2004  3  26  1  0    0.010     
457938           2004  3  27  2  0    0.020     
457938           2004  3  27  3  0    0.060     
457938           2004  3  27  4  0    0.060     
