134101           2004  1  4  8  0     0.100     
134101           2004  1  5  6  0     0.100     
134101           2004  1  16  20  0   0.100     
134101           2004  1  16  21  0   0.100     
134101           2004  1  16  22  0   0.100     
134101           2004  1  16  23  0   0.100     
134101           2004  2  2  13  0    0.100     
134101           2004  2  2  16  0    0.100     
134101           2004  2  5  19  0    0.100     
134101           2004  2  5  24  0    0.100     
134101           2004  2  7  12  0    0.100     
134101           2004  2  20  5  0    0.100     
134101           2004  2  20  7  0    0.100     
134101           2004  3  4  14  0    0.200     
134101           2004  3  4  15  0    0.200     
134101           2004  3  4  17  0    0.200     
134101           2004  3  4  18  0    0.200     
134101           2004  3  4  19  0    0.400     
134101           2004  3  4  20  0    0.200     
134101           2004  3  4  21  0    0.200     
134101           2004  3  5  2  0     0.100     
134101           2004  3  5  10  0    0.100     
134101           2004  3  5  13  0    0.100     
134101           2004  3  20  18  0   0.100     
134101           2004  3  24  5  0    0.200     
134101           2004  3  25  22  0   0.200     
134101           2004  3  26  1  0    0.200     
134101           2004  3  26  2  0    0.200     
134101           2004  3  26  10  0   0.300     
134101           2004  4  20  9  0    0.100     
134101           2004  4  20  11  0   0.200     
134101           2004  4  20  12  0   0.200     
134101           2004  4  20  13  0   0.100     
134101           2004  4  20  16  0   0.100     
134101           2004  4  20  17  0   0.100     
134101           2004  4  20  18  0   0.100     
134101           2004  4  20  21  0   0.100     
134101           2004  5  7  6  0     0.300     
134101           2004  5  10  9  0    0.100     
134101           2004  5  10  12  0   0.100     
134101           2004  5  13  7  0    0.100     
134101           2004  5  13  8  0    0.200     
134101           2004  5  17  20  0   0.200     
134101           2004  5  17  21  0   0.900     
134101           2004  5  17  22  0   0.100     
134101           2004  5  18  1  0    0.100     
134101           2004  5  20  18  0   0.400     
134101           2004  5  21  12  0   0.100     
134101           2004  5  22  3  0    0.400     
134101           2004  5  22  4  0    0.100     
134101           2004  5  22  5  0    0.100     
134101           2004  5  22  7  0    0.300     
134101           2004  5  22  8  0    0.100     
134101           2004  5  23  1  0    0.100     
134101           2004  5  23  2  0    0.400     
134101           2004  5  23  3  0    0.100     
134101           2004  5  24  19  0   0.200     
134101           2004  5  24  20  0   0.100     
134101           2004  5  24  21  0   0.200     
134101           2004  5  24  22  0   0.100     
134101           2004  5  30  3  0    0.600     
134101           2004  5  30  4  0    0.100     
134101           2004  5  30  5  0    0.100     
134101           2004  5  30  6  0    0.200     
134101           2004  5  30  7  0    0.100     
134101           2004  5  30  14  0   0.200     
134101           2004  5  30  15  0   0.100     
134101           2004  6  3  15  0    0.100     
134101           2004  6  10  3  0    0.100     
134101           2004  6  10  9  0    0.200     
134101           2004  6  10  10  0   0.100     
134101           2004  6  10  13  0   0.100     
134101           2004  6  10  15  0   0.200     
134101           2004  6  12  9  0    0.100     
134101           2004  6  13  1  0    0.100     
134101           2004  6  13  14  0   0.100     
134101           2004  6  14  1  0    0.100     
134101           2004  6  14  4  0    0.100     
134101           2004  6  14  7  0    0.200     
134101           2004  6  20  14  0   0.100     
134101           2004  6  21  2  0    0.100     
134101           2004  6  21  3  0    0.100     
134101           2004  6  21  6  0    0.100     
134101           2004  6  21  7  0    0.400     
134101           2004  6  21  8  0    0.100     
134101           2004  6  24  10  0   0.100     
134101           2004  6  24  16  0   0.100     
134101           2004  6  28  2  0    0.100     
134101           2004  7  1  11  0    0.200     
134101           2004  7  2  13  0    0.100     
134101           2004  7  2  19  0    0.200     
134101           2004  7  3  1  0     0.100     
134101           2004  7  3  2  0     0.100     
134101           2004  7  3  10  0    0.100     
134101           2004  7  3  15  0    1.300     
134101           2004  7  5  18  0    0.900     
134101           2004  7  5  19  0    0.100     
134101           2004  7  6  9  0     0.100     
134101           2004  7  9  7  0     0.900     
134101           2004  7  9  8  0     0.900     
134101           2004  7  9  9  0     0.100     
134101           2004  7  9  10  0    0.100     
134101           2004  7  11  10  0   0.300     
134101           2004  7  11  12  0   0.100     
134101           2004  7  11  14  0   0.100     
134101           2004  7  13  4  0    0.100     
134101           2004  7  22  10  0   0.200     
134101           2004  7  22  11  0   0.200     
134101           2004  7  22  12  0   0.100     
134101           2004  7  29  15  0   0.100     
134101           2004  7  30  2  0    0.100     
134101           2004  7  30  6  0    0.200     
134101           2004  8  2  8  0     0.100     
134101           2004  8  2  9  0     0.100     
134101           2004  8  3  18  0    0.600     
134101           2004  8  3  22  0    0.200     
134101           2004  8  3  23  0    0.100     
134101           2004  8  3  24  0    0.100     
134101           2004  8  4  1  0     0.100     
134101           2004  8  16  15  0   0.200     
134101           2004  8  16  16  0   0.100     
134101           2004  8  16  17  0   0.300     
134101           2004  8  18  9  0    0.100     
134101           2004  8  18  10  0   0.100     
134101           2004  8  18  12  0   0.200     
134101           2004  8  18  17  0   0.100     
134101           2004  8  24  3  0    0.300     
134101           2004  8  24  5  0    0.200     
134101           2004  8  24  6  0    0.100     
134101           2004  8  24  7  0    0.100     
134101           2004  8  25  4  0    0.300     
134101           2004  8  25  9  0    0.200     
134101           2004  8  25  14  0   0.100     
134101           2004  8  26  22  0   0.100     
134101           2004  8  27  20  0   1.000     
134101           2004  8  27  24  0   0.100     
134101           2004  8  28  10  0   0.100     
134101           2004  8  28  12  0   0.100     
134101           2004  9  6  1  0     0.100     
134101           2004  9  15  12  0   0.500     
134101           2004  9  15  13  0   0.100     
134101           2004  10  1  11  0   0.100     
134101           2004  10  1  12  0   0.300     
134101           2004  10  1  13  0   0.200     
134101           2004  10  1  14  0   0.100     
134101           2004  10  1  16  0   0.100     
134101           2004  10  7  23  0   0.200     
134101           2004  10  8  4  0    0.200     
134101           2004  10  14  7  0   0.106     
134101           2004  10  14  15  0  0.106     
134101           2004  10  18  12  0  0.106     
134101           2004  10  18  15  0  0.106     
134101           2004  10  18  16  0  0.106     
134101           2004  10  22  12  0  0.212     
134101           2004  10  22  13  0  0.106     
134101           2004  10  22  14  0  0.636     
134101           2004  10  23  6  0   0.106     
134101           2004  10  23  9  0   0.106     
134101           2004  10  26  9  0   1.166     
134101           2004  10  26  10  0  0.212     
134101           2004  10  26  11  0  0.106     
134101           2004  10  28  7  0   0.212     
134101           2004  10  29  19  0  0.530     
134101           2004  10  29  20  0  0.106     
134101           2004  11  1  1  0    0.106     
134101           2004  11  1  3  0    0.106     
134101           2004  11  1  5  0    0.106     
134101           2004  11  1  6  0    0.106     
134101           2004  11  1  7  0    0.106     
134101           2004  11  1  8  0    0.103     
134101           2004  11  1  10  0   0.104     
134101           2004  11  1  13  0   0.106     
134101           2004  11  1  16  0   0.100     
134101           2004  11  3  20  0   0.100     
134101           2004  11  3  23  0   0.100     
134101           2004  11  4  6  0    0.100     
134101           2004  11  10  24  0  0.100     
134101           2004  11  15  18  0  0.100     
134101           2004  11  18  13  0  0.100     
134101           2004  11  18  14  0  0.100     
134101           2004  11  18  16  0  0.100     
134101           2004  11  18  17  0  0.100     
134101           2004  11  18  18  0  0.300     
134101           2004  11  18  19  0  0.200     
134101           2004  11  18  20  0  0.100     
134101           2004  11  18  22  0  0.100     
134101           2004  11  19  1  0   0.100     
134101           2004  11  19  4  0   0.100     
134101           2004  11  26  24  0  0.100     
134101           2004  11  27  2  0   0.100     
134101           2004  11  27  4  0   0.100     
134101           2004  11  27  6  0   0.100     
134101           2004  11  27  8  0   0.100     
134101           2004  11  27  12  0  0.100     
134101           2004  11  29  8  0   0.100     
134101           2004  12  5  18  0   0.100     
134101           2004  12  5  19  0   0.200     
134101           2004  12  5  20  0   0.200     
134101           2004  12  5  22  0   0.100     
134101           2004  12  7  4  0    0.100     
134101           2004  12  7  6  0    0.100     
134101           2004  12  7  7  0    0.100     
134101           2004  12  30  4  0   0.100     
134101           2005  1  1  17  0    0.100     
134101           2005  1  1  18  0    0.100     
134101           2005  1  1  19  0    0.100     
134101           2005  1  2  2  0     0.100     
134101           2005  1  3  8  0     0.100     
134101           2005  1  4  18  0    0.100     
134101           2005  1  4  23  0    0.100     
134101           2005  1  5  16  0    0.100     
134101           2005  1  5  21  0    0.100     
134101           2005  1  9  12  0    0.100     
134101           2005  1  12  1  0    0.100     
134101           2005  1  12  10  0   0.100     
134101           2005  1  12  13  0   0.200     
134101           2005  1  12  14  0   0.200     
134101           2005  1  12  15  0   0.200     
134101           2005  1  12  16  0   0.200     
134101           2005  1  25  13  0   0.100     
134101           2005  2  6  12  0    0.100     
134101           2005  2  6  19  0    0.100     
134101           2005  2  7  2  0     0.100     
134101           2005  2  7  10  0    0.100     
134101           2005  2  9  2  0     0.100     
134101           2005  2  13  4  0    0.100     
134101           2005  2  13  6  0    0.100     
134101           2005  2  13  8  0    0.100     
134101           2005  2  13  11  0   0.100     
134101           2005  2  13  14  0   0.100     
134101           2005  2  13  19  0   0.100     
134101           2005  2  19  23  0   0.100     
134101           2005  2  20  13  0   0.100     
134101           2005  2  27  18  0   0.100     
134101           2005  3  7  1  0     0.100     
134101           2005  3  10  13  0   0.100     
134101           2005  3  23  5  0    0.100     
134101           2005  3  24  16  0   0.100     
134101           2005  3  24  18  0   0.100     
134101           2005  3  24  19  0   0.100     
134101           2005  3  24  20  0   0.100     
134101           2005  3  24  22  0   0.100     
134101           2005  3  24  23  0   0.100     
134101           2005  3  25  2  0    0.100     
134101           2005  4  7  1  0     0.100     
134101           2005  4  11  13  0   0.100     
134101           2005  4  11  16  0   0.100     
134101           2005  4  12  1  0    0.200     
134101           2005  4  12  2  0    0.500     
134101           2005  4  12  3  0    0.500     
134101           2005  4  12  4  0    0.100     
134101           2005  4  14  8  0    0.100     
134101           2005  4  22  1  0    0.400     
134101           2005  4  22  2  0    0.100     
134101           2005  4  22  20  0   0.100     
134101           2005  4  23  1  0    0.100     
134101           2005  4  25  15  0   0.100     
134101           2005  4  25  16  0   0.100     
134101           2005  4  25  17  0   0.100     
134101           2005  4  26  14  0   0.100     
134101           2005  5  8  15  0    0.100     
134101           2005  5  8  22  0    0.100     
134101           2005  5  8  24  0    0.100     
134101           2005  5  11  1  0    0.100     
134101           2005  5  11  2  0    0.400     
134101           2005  5  11  4  0    0.100     
134101           2005  5  11  18  0   0.100     
134101           2005  5  11  19  0   0.100     
134101           2005  5  11  21  0   0.100     
134101           2005  5  12  22  0   0.100     
134101           2005  5  13  10  0   0.100     
134101           2005  5  18  14  0   0.100     
134101           2005  5  21  19  0   0.100     
134101           2005  6  4  5  0     0.200     
134101           2005  6  4  6  0     0.400     
134101           2005  6  4  21  0    0.100     
134101           2005  6  4  22  0    0.200     
134101           2005  6  4  23  0    0.200     
134101           2005  6  4  24  0    0.100     
134101           2005  6  8  11  0    0.600     
134101           2005  6  14  13  0   0.100     
134101           2005  6  24  18  0   0.100     
134101           2005  6  28  6  0    0.100     
134101           2005  6  28  7  0    0.400     
134101           2005  6  28  8  0    0.100     
134101           2005  6  29  24  0   0.100     
134101           2005  6  30  3  0    0.100     
134101           2005  7  3  11  0    0.100     
134101           2005  7  3  12  0    0.100     
134101           2005  7  4  7  0     0.800     
134101           2005  7  4  10  0    0.100     
134101           2005  7  20  12  0   0.100     
134101           2005  7  21  5  0    0.100     
134101           2005  7  21  8  0    0.100     
134101           2005  7  26  9  0    0.100     
134101           2005  7  26  10  0   0.200     
134101           2005  7  26  11  0   0.100     
134101           2005  7  26  12  0   0.100     
134101           2005  7  26  13  0   0.100     
134101           2005  8  10  15  0   0.500     
134101           2005  8  10  18  0   0.100     
134101           2005  8  11  8  0    0.200     
134101           2005  8  11  9  0    0.100     
134101           2005  8  11  10  0   0.100     
134101           2005  8  11  24  0   0.100     
134101           2005  8  17  18  0   0.200     
134101           2005  8  17  23  0   0.100     
134101           2005  8  18  21  0   0.100     
134101           2005  8  19  12  0   0.100     
134101           2005  8  24  19  0   0.300     
134101           2005  8  24  22  0   0.100     
134101           2005  8  25  24  0   0.100     
134101           2005  9  4  12  0    0.300     
134101           2005  9  4  13  0    0.200     
134101           2005  9  4  14  0    0.100     
134101           2005  9  4  15  0    0.100     
134101           2005  9  8  14  0    0.300     
134101           2005  9  8  15  0    0.100     
134101           2005  9  18  24  0   0.100     
134101           2005  9  20  9  0    0.100     
134101           2005  9  25  22  0   0.200     
134101           2005  9  27  8  0    0.100     
134101           2005  9  28  7  0    0.100     
134101           2005  9  28  11  0   0.100     
134101           2005  9  28  12  0   0.100     
